Date,AAPL,AXP,BA,CAT,CSCO,CVS,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
5/26/2008,25.8814,45.45,81.48,81.55,25.1,42.15,33.23,#N/A N/A,172.64,26.77,124.2,23.41,64.92,42.32,29.315,57.73,75.81,38.74,28.05,16.1925,19.53,65.27,48.31,34.75,70.01,19.0875,34.6472,#N/A N/A,55.75,90.7
5/27/2008,26.6329,45.9,82.87,81.95,25.59,42.01,33.64,#N/A N/A,173.92,27.28,127.32,23.6,65.15,43.01,29.295,58.11,76.17,38.62,28.44,16.505,19.33,65.07,49.28,35.02,70.8,19.685,34.9275,#N/A N/A,56.4,89.8
5/28/2008,26.7157,46.15,82.13,83.19,25.54,42.45,33.86,#N/A N/A,174.83,27.43,129.54,23.47,64.88,42.86,28.72,58.69,76.9,38.66,28.18,16.845,19.3,64.87,48.55,34.23,70.23,20.48,35.2919,#N/A N/A,57.09,90.43
5/29/2008,26.67,46.75,82.11,82.78,26.21,42.95,33.81,#N/A N/A,176.24,27.71,129.71,23.14,66.42,43.57,28.935,59.48,77.76,38.92,28.31,17.0975,19.4,65.47,49.76,34.5,70.23,21.3125,35.8526,#N/A N/A,57.94,89.35
5/30/2008,26.9643,46.35,82.77,82.64,26.72,42.79,33.6,#N/A N/A,176.41,27.36,129.43,23.18,66.74,43,28.63,59.32,77.56,38.96,28.32,17.0925,19.36,66.05,49.81,34.21,71.04,21.59,35.946,#N/A N/A,57.74,88.76
6/2/2008,26.5857,45.25,81.15,82.33,26.35,42.68,33.3,#N/A N/A,172.34,27.16,127.36,23.2,66.51,42.15,28.5,58.55,76.25,38.17,27.8,16.785,19.18,65.36,49.28,33.99,70.73,21.5175,35.376,#N/A N/A,57.2,87.81
6/3/2008,26.4814,44.31,78.12,82.42,26.34,43.29,33.18,#N/A N/A,170.58,27.09,127.84,22.94,66.76,41.89,28.2,57.56,76.23,38.35,27.31,16.7425,19.01,65.41,49.3,33.95,69.76,21.89,34.9088,#N/A N/A,57.77,85.71
6/4/2008,26.4557,45.64,78.02,82.46,26.76,43.44,34.35,#N/A N/A,172.1,27.18,127.55,23.48,66.55,41.63,28.35,57.98,76.36,38.17,27.54,16.985,18.8,66.45,49.23,33.82,69.26,21.37,34.5538,#N/A N/A,57.68,85.75
6/5/2008,27.0614,47.43,77.31,82.73,27.54,44.12,34.49,#N/A N/A,176.6,27.91,128.47,23.87,66.96,42.1,28.595,58.05,77.5,38.89,28.3,17.5175,18.67,66.67,50.24,33.94,69.97,21.81,36.4038,#N/A N/A,59.8,89.31
6/6/2008,26.52,44.65,73.16,79.99,26.54,42.64,33.01,#N/A N/A,169.44,27.18,124.94,22.9,65.76,40.09,27.9,56.95,74.86,37.49,27.49,16.9825,17.96,65.37,47.25,33.03,67.01,20.9125,35.7217,#N/A N/A,58.37,86.79
6/9/2008,25.9443,44.11,73.95,80.81,26.43,42.49,33.18,#N/A N/A,165.76,26.54,125.86,22.76,65.63,37.51,27.93,59.31,75.82,36.99,27.71,17.145,18.02,66.07,47.79,32.93,67.55,20.535,35.4508,#N/A N/A,59.57,89.07
6/10/2008,26.52,44.35,73.67,80.1,26.36,42.3,33.83,#N/A N/A,167.21,26.71,125.94,22.68,65.62,38.29,29.005,59.77,76,36.39,27.89,17.12,17.94,66.66,48.43,32.6,67.08,20.0775,35.0583,#N/A N/A,59.78,87.89
6/11/2008,25.83,42.59,73.31,78.93,25.65,41.36,33.27,#N/A N/A,162.4,25.91,123.25,21.81,65.2,37.13,28.57,58.75,75.27,35.73,27.12,16.86,17.55,66.2,46.65,31.95,66.65,19.435,34.2641,#N/A N/A,58.52,88.61
6/12/2008,24.6814,43.42,74.12,80.5,25.96,41.88,33.24,#N/A N/A,166.75,26.48,123.85,22.05,65.69,38.01,28.57,59.34,75.55,35.4,28.24,16.695,17.73,66.46,47.81,31.01,67.92,19.89,34.2267,#N/A N/A,59.11,87.06
6/13/2008,24.62,44.66,75.12,81.5,26.37,42.62,33.93,#N/A N/A,178.29,27.53,126.15,22.66,66.27,39.58,27.71,59.95,76.12,35.53,29.07,17.2475,17.99,66.45,47.84,30.74,68.56,20.3825,34.8808,#N/A N/A,59.18,88.36
6/16/2008,25.2629,44.68,75.02,80.91,26.27,42.57,33.65,#N/A N/A,182.09,27.5,126.71,22.86,65.84,39.94,27.09,59.94,75.2,35.01,28.93,17.095,17.77,65.9,48.2,30.2,68.88,20.8175,33.8623,#N/A N/A,59.31,87.99
6/17/2008,25.9186,42.76,74.38,80.69,25.97,41.9,33.11,#N/A N/A,179.44,26.87,125.1,22.58,65.59,39.04,26.98,59.21,74.97,34.68,28.8,17,17.72,65.8,47.25,30,68.41,21.1675,33.5353,#N/A N/A,58.69,88.62
6/18/2008,25.5443,42.42,74.65,79.7,25.28,41.23,32.95,#N/A N/A,182.77,26.55,124.16,22.28,64.44,38.74,26.58,58.21,74.3,34.86,28.46,16.97,17.77,65,46.7,30.22,68.07,20.965,33.6194,#N/A N/A,57.67,87.83
6/19/2008,25.8543,42.63,76.95,79.53,25.53,41.5,32.89,#N/A N/A,186.93,27.18,125.02,22.85,64.62,38.65,26.68,58.59,74.12,35.6,28.93,16.96,17.77,64.9,46.42,27.89,68.82,21.0675,34.1052,#N/A N/A,57.69,85.79
6/20/2008,25.0386,41.18,75.83,79.08,24.64,41.36,31.94,#N/A N/A,183.77,26.25,122.74,22.37,64.06,37.86,26.83,57.4,73.02,35.13,28.23,16.6825,17.33,63.16,45.63,27.12,68.8,20.8925,33.0587,#N/A N/A,56.26,84.91
6/23/2008,24.7371,40.88,75.59,80,24.55,40.21,32.39,#N/A N/A,178.59,25.06,123.46,22.36,64.29,36.87,26.63,57.01,72.96,35.83,27.97,16.725,17.38,62.93,44.84,26.39,68.82,20.265,33.554,#N/A N/A,56.64,87.7
6/24/2008,24.75,42.1,74.79,76.64,24.48,40.46,32.22,#N/A N/A,181.98,25.31,123.46,22.41,64.72,37.72,26.685,57.02,72.43,37.03,27.73,16.4925,17.69,62.86,44.94,26.43,68.16,20.665,33.0868,#N/A N/A,57.32,86.92
6/25/2008,25.3414,40.94,69.64,76.58,24.7,41.03,32.49,#N/A N/A,183.65,25.47,124.58,22.65,65.28,37.91,27.05,58.01,72.57,36.98,28.35,16.4925,17.88,63.49,44.97,26.79,66.02,20.515,33.255,#N/A N/A,58.12,87.6
6/26/2008,24.0271,38.89,68.21,74.28,23.82,39.48,31.53,#N/A N/A,176.26,24.66,121.13,21.59,64.26,36.32,26.61,56.45,70.26,36.2,27.75,14.875,17.17,62.25,44.11,25.97,62.79,19.775,32.0589,#N/A N/A,56.83,86.41
6/27/2008,24.2986,38.04,66.92,73.75,23.61,39.77,31.57,#N/A N/A,174.56,24.02,120.05,21.49,63.57,35.05,25.92,56.5,69.51,36.98,27.63,15.085,17.28,60.49,44.3,26.01,61.15,20.65,32.0309,#N/A N/A,56.3,86.55
6/30/2008,23.92,37.67,65.72,73.82,23.26,39.57,31.2,#N/A N/A,174.9,23.42,118.53,21.48,64.34,34.31,25.99,56.22,69.59,37.69,27.51,14.9025,17.47,60.81,43.4,26.25,61.7,20.3275,33.0774,#N/A N/A,56.2,88.13
7/1/2008,24.9543,40.02,65.45,74.09,23.15,39.2,31.05,#N/A N/A,175.33,23.21,119.27,21.57,64.69,34.02,25.5,57.29,69.78,38.36,26.87,14.7475,17.73,61.98,44.44,25.63,60.68,20.3525,33.1989,#N/A N/A,57.03,88.35
7/2/2008,24.0257,39.62,63.9,70.42,22.84,38.7,30.71,#N/A N/A,178.79,22.52,119.1,20.93,64.64,34.6,25.685,57.43,68.48,38.04,25.88,14.5225,17.62,62.69,44.08,25.12,59.7,19.855,33.2923,#N/A N/A,56.5,87.41
7/3/2008,24.3029,40.24,64.47,70.31,23.12,38.49,30.9,#N/A N/A,178.89,22.54,119.54,20.66,65.12,35.31,25.74,57.19,69.46,38.45,25.98,14.63,17.75,63.67,44.34,22.96,61.05,19.5175,33.4045,#N/A N/A,56.6,88.27
7/4/2008,24.3029,40.24,64.47,70.31,23.12,38.49,30.9,#N/A N/A,178.89,22.54,119.54,20.66,65.12,35.31,25.74,57.19,69.46,38.45,25.98,14.63,17.75,63.67,44.34,22.96,61.05,19.5175,33.4045,#N/A N/A,56.6,88.27
7/7/2008,25.0229,39.59,64.29,70.81,22.57,38.78,30.08,#N/A N/A,169.82,22.32,121.5,20.71,65.25,34.04,25.645,57.36,69.85,36.6,26.03,14.115,17.39,62.91,43.28,23.31,60.58,18.905,33.1055,#N/A N/A,56.91,86.95
7/8/2008,25.67,41.55,65.92,69.51,22.88,38.79,29.95,#N/A N/A,174.9,23.04,123.88,20.92,66.21,35.77,25.735,58.52,71.03,36.97,25.85,14.58,18.19,63.66,44.61,23.28,61.77,19.765,33.04,#N/A N/A,59.11,85.94
7/9/2008,24.8929,39.01,65.59,68.43,21.58,38.57,29.54,#N/A N/A,169.02,22.37,120.4,19.81,66.18,34.28,25.445,59.25,68.64,37.06,25.23,14.2375,18.03,63.8,43.5,22.93,61.12,18.9675,32.386,#N/A N/A,57.67,84.31
7/10/2008,25.2329,39.04,65.99,68.42,22.13,38.5,29.6,#N/A N/A,170.16,21.87,123.18,20.62,66.94,34.51,25.02,58.44,68.92,37,25.45,13.9175,18.03,64.22,43.8,22.58,62.17,19.3125,32.6102,#N/A N/A,57.21,86.06
7/11/2008,24.6543,39.21,63.28,69.81,21.82,38.64,29.2,#N/A N/A,162.48,21.58,122.12,20.64,66.26,33.16,25.135,57.32,68.72,36.75,25.25,14.065,17.81,63.59,44.12,22.16,60.69,18.6375,32.6289,#N/A N/A,56.29,85.48
7/14/2008,24.84,37.51,63.19,69.67,21.3,38.36,29.1,#N/A N/A,158.67,21.53,121.54,20.47,66.41,31.69,25.48,58.09,69.02,36.87,25.15,13.9525,17.65,63.93,42.48,22.18,61.05,18.145,32.5915,#N/A N/A,56.31,85.42
7/15/2008,24.2343,37.02,63.88,67.04,21.04,38.22,29.43,#N/A N/A,157.8,21.46,123.2,20.71,67.7,31.02,25.895,58.56,67.69,36.58,26.15,14.41,17.58,64.35,41.49,22.33,59.89,17.105,32.741,#N/A N/A,56.24,82.19
7/16/2008,24.6871,39.67,65.58,70.53,21.08,38.73,30.43,#N/A N/A,172.86,22.68,125.94,20.91,68.19,35.94,26.17,60.16,68.64,36.63,27.25,14.54,18.26,63.89,43.7,22.53,61.11,18.0575,33.0587,#N/A N/A,56.96,80.81
7/17/2008,24.5443,41.79,66.92,71.83,21.52,38.6,31.2,#N/A N/A,181.24,23.38,126.52,21.99,67.83,40.8,25.17,60.37,69.45,36.96,27.52,14.64,18.39,63.89,43.24,23.58,64.7,18.765,33.1055,#N/A N/A,57.68,80.33
7/18/2008,23.5929,42.19,68.14,70.89,21.66,37.36,30.9,#N/A N/A,182.84,23.44,129.89,22.09,67.82,40.02,25.015,60.44,68.94,37.68,25.86,14.55,18.32,63.67,43.95,23.9,64.09,18.35,33.1241,#N/A N/A,57.92,81.54
7/21/2008,23.7557,40.9,68.24,73.23,21.84,37.67,30.49,#N/A N/A,180.78,23.12,128.66,22.09,67.11,38.65,24.8,59.75,68.73,35.33,25.64,14.3775,18.09,63.64,43.08,23.83,64.05,17.975,32.8438,#N/A N/A,57.31,82.98
7/22/2008,23.1457,37.99,69.26,74.98,21.9,38.75,30.41,#N/A N/A,188.04,23.95,130,22.09,67.99,40.86,25.675,60.12,70.3,31.33,25.8,14.6675,18.35,64.1,44.66,26.21,65.27,18.5125,32.4047,#N/A N/A,59.06,82.86
7/23/2008,23.7514,39.34,66.72,72.42,22.17,39,31.15,#N/A N/A,187.87,25.03,129.52,22.3,68.27,41.96,26.25,59.66,70.8,31.77,26.43,14.8,19.07,64.7,45.6,27.76,65.78,18.3125,33.4886,#N/A N/A,58.09,80.99
7/24/2008,22.7186,36.41,62.53,69.78,21.76,38.08,31.02,#N/A N/A,180.26,24.02,130,21.67,68.66,39.14,25.93,58.37,71.05,32.22,25.44,14.5325,18.81,64.51,42.88,27.02,64.2,17.52,32.7878,#N/A N/A,56.97,80.8
7/25/2008,23.16,36.62,63.83,70.48,22.43,38.34,31.1,#N/A N/A,178.66,23.8,128.53,22.01,69.03,39.52,26.03,58.65,70.95,32.68,26.16,14.5425,18.89,64.46,42.33,27.45,65.23,17.99,32.1897,#N/A N/A,56.83,81.7
7/28/2008,22.0571,35.37,62.34,69.19,21.98,37.16,30.5,#N/A N/A,172.9,23.16,126.25,21.67,68.48,37.66,25.575,57.79,69.63,32.06,25.5,14.31,18.36,63.83,42.1,26.78,64.07,17.6375,31.3955,#N/A N/A,56.02,80.68
7/29/2008,22.44,37.52,63.21,70.99,22.42,38.29,30.92,#N/A N/A,181.63,24.33,127.66,22.23,68.48,40.75,25.785,59.7,70.49,32.41,26.11,14.765,18.53,65.54,43.3,27.53,65.52,18.9925,31.8907,#N/A N/A,57.45,80.9
7/30/2008,22.84,37.54,63.82,72.07,22.17,38.57,31.67,#N/A N/A,186.17,23.74,128.86,22.23,68.08,41.57,25.655,60.45,71.3,32.97,26.23,14.92,18.88,66.57,44.46,27.28,66.25,19.6125,32.087,#N/A N/A,58.56,84.38
7/31/2008,22.7071,37.12,61.11,69.52,21.99,36.5,30.35,#N/A N/A,184.04,23.83,127.98,22.19,68.47,40.63,25.75,59.79,70.39,32.9,25.72,14.67,18.67,65.48,44.12,28.08,63.98,18.265,31.8066,#N/A N/A,58.62,80.43
8/1/2008,22.38,37.19,62.01,68.14,21.99,35.75,30.08,#N/A N/A,182,23.9,126.64,22.35,68.1,40.76,26.57,59.77,70.15,33.26,25.44,14.85,18.6,64.95,44.06,28.13,63.56,17.9325,31.7693,#N/A N/A,57.75,79.72
8/4/2008,21.89,36.85,61.36,67.43,21.99,36.21,30.37,#N/A N/A,177.86,23.89,127.56,22.52,68.98,40.14,26.95,60.55,69.75,33.4,25.28,14.945,18.98,65.82,44.36,28.96,63.76,18.125,31.6104,#N/A N/A,58.43,76.6
8/5/2008,22.9486,38.72,65.2,68.18,22.65,37.54,31.31,#N/A N/A,180.77,24.89,128.87,23.02,70.45,41.89,27.455,62.33,71.88,34.7,26.21,15.395,19.71,67.97,44.84,30.45,65.54,18.4,32.2832,#N/A N/A,60.34,78.35
8/6/2008,23.4557,37.99,65.4,70.51,23.93,37.5,31.42,#N/A N/A,179.55,24.9,129.16,22.8,71.07,41.39,27.68,62.14,71.81,35.3,27.02,15.5475,19.43,67.77,44.46,29.86,66.55,17.87,31.9935,#N/A N/A,60.76,78.33
8/7/2008,23.3671,36.4,64.69,68.93,23.58,37.28,30.92,#N/A N/A,172.33,24.48,129.05,23.67,70.65,39.81,27.005,61.86,71.18,34.88,27.39,15.2125,19.21,67.48,43.1,29.16,64.74,17.375,31.489,#N/A N/A,56.96,77.44
8/8/2008,24.2214,37.81,67.86,70.9,24.25,38.62,32.03,#N/A N/A,175.95,26.37,128.81,24.23,71.55,41.07,27.705,65.67,73.48,35.95,28.13,15.7375,19.84,69.63,44.39,31,66.86,18.15,32.3206,#N/A N/A,57.86,78.72
8/11/2008,24.7943,39.17,66.62,70.8,24.62,38.54,32.8,#N/A N/A,178,27.51,126.6,24.38,71.66,41.89,27.675,65.95,74.38,35.91,27.9,15.8175,19.88,69.43,44.14,31.25,67.22,18.6975,32.984,#N/A N/A,58.56,78.16
8/12/2008,25.2471,38.05,65.93,71.81,24.5,38.05,32.16,#N/A N/A,167.3,27.48,125.22,24.52,71.7,37.92,27.395,63.94,73.6,36.17,28.12,15.525,19.72,70.34,43.52,31.48,66.51,18.2,32.5355,#N/A N/A,59.25,76.88
8/13/2008,25.6143,36.89,64.26,69.83,24.31,38.03,31.74,#N/A N/A,164.9,26.52,125.8,24.12,71.2,36.91,27.605,62.78,72.96,35.74,27.91,15.4925,19.64,69.64,43.12,31.61,66.1,18.4825,32.0963,#N/A N/A,57.88,78.17
8/14/2008,25.6171,38.2,64.77,70.29,24.67,38.09,32.33,#N/A N/A,166.59,27.17,126.94,24.36,71.19,37.81,27.51,63.6,73.04,35.94,27.91,15.5,19.78,69.71,43.52,31.89,66.12,18.945,32.414,#N/A N/A,58.1,77.45
8/15/2008,25.1057,39.07,64.45,70.35,24.91,38.59,32.5,#N/A N/A,163.18,27.53,126.36,24.26,71.33,38.07,27.53,63.63,73.49,36.16,27.81,15.5725,19.97,71.6,44.46,33.01,66.8,18.9475,32.6663,#N/A N/A,59.37,77.07
8/18/2008,25.0557,37.99,63.64,69.22,24.49,38.28,32.08,#N/A N/A,160.04,26.96,124.59,24.01,71.09,36.74,27.165,63.29,72.45,35.71,27.69,15.4125,19.64,71.27,43.23,32.13,65.83,18.735,32.4607,#N/A N/A,58.83,76.53
8/19/2008,24.79,36.73,62.95,68.69,24.24,37.64,31.75,#N/A N/A,158,25.96,122.56,23.59,71.15,35.58,27.165,62.46,71.31,35.25,27.32,15.2575,19.34,70.72,42.72,30.97,64.95,18.435,31.9562,#N/A N/A,58.25,77.95
8/20/2008,25.12,37.43,63.21,68.8,24.23,37.32,31.82,#N/A N/A,158.25,25.97,122.51,23.39,71.08,37,27.175,62.43,70.69,34.94,27.29,15.165,19.28,70.3,42.88,30.24,64.75,18.6425,32.1897,#N/A N/A,58.36,78.81
8/21/2008,24.8971,37.01,63.55,68.7,24.23,37.36,31.83,#N/A N/A,156.42,26.57,122.99,23.05,71.28,36.26,26.755,62.31,70.91,34.82,27.18,15.1475,19.37,69.9,42.74,30.3,64.21,18.595,32.3019,#N/A N/A,58.5,80.35
8/22/2008,25.2557,38.79,65.55,70.27,24.71,37.63,32.2,#N/A N/A,159.81,27.11,124.93,23.49,71.42,37.67,27.185,63.42,72.28,35.27,27.84,15.2775,19.75,71.61,44.31,30.61,65.98,18.5225,32.9746,#N/A N/A,59.44,80.3
8/25/2008,24.65,37.81,64.07,68.56,24.21,36.64,31.6,#N/A N/A,155.71,26.56,122.86,22.97,70.8,36.13,26.785,62.08,70.73,35,27.66,14.9275,19.51,70.13,43.79,29.31,64.96,18.33,32.1991,#N/A N/A,58.55,78.71
8/26/2008,24.8057,38.05,63.46,68.68,24.11,36.93,31.71,#N/A N/A,155.91,27.02,122.5,23.15,70.71,36.61,26.76,62.13,70.72,35.42,27.27,14.73,19.28,69.84,43.24,29.46,64.89,18.335,31.9935,#N/A N/A,59,79.95
8/27/2008,24.9529,38.82,64.52,69.56,24.37,37.08,31.76,#N/A N/A,155.48,27.17,123.38,23.41,71.21,37.14,26.895,62.08,70.72,35.73,27.56,14.9175,19.08,70.06,43.63,29.43,65.05,18.6125,32.4327,#N/A N/A,59.29,80.47
8/28/2008,24.82,40.39,66.34,71.68,24.66,37,32.59,#N/A N/A,161.83,27.42,124.58,23.59,71.41,38.88,26.56,62.89,72.5,36.4,27.94,15.305,19.27,71.01,44.55,30.06,66.72,18.9125,33.1428,#N/A N/A,59.88,81.18
8/29/2008,24.2186,39.68,65.56,70.73,24.05,36.6,32.35,#N/A N/A,163.97,27.12,121.73,22.87,70.43,38.49,26.035,62,71.6,35.67,27.29,15.1525,19.11,69.77,44.16,30.45,65.59,18.975,32.8158,#N/A N/A,59.07,80.01
9/1/2008,24.2186,39.68,65.56,70.73,24.05,36.6,32.35,#N/A N/A,163.97,27.12,121.73,22.87,70.43,38.49,26.035,62,71.6,35.67,27.29,15.1525,19.11,69.77,44.16,30.45,65.59,18.975,32.8158,#N/A N/A,59.07,80.01
9/2/2008,23.7414,40.63,65.87,69.08,23.75,37.27,32.44,#N/A N/A,165.32,28.07,118.41,22.58,71.73,38.99,25.98,62.91,71.12,34.83,27.1,15.295,19.17,70.47,44.53,29.28,66.16,18.7475,33.4792,#N/A N/A,59.65,77.32
9/3/2008,23.8514,40.91,66.07,67.73,23.31,37.45,32.51,#N/A N/A,167.61,29.33,118.34,21.54,71.51,39.71,25.83,61.72,70.83,34.67,26.9,15.4775,19.2,71.42,44.57,29.68,67.42,18.2625,33.3577,#N/A N/A,59.79,78.02
9/4/2008,23.0314,38.75,63.03,63.94,22.28,36.49,31.54,#N/A N/A,160.9,28.57,115,20.52,70.45,37.91,25.855,60.02,69.74,34.17,26.35,14.935,18.67,70.44,42.69,28.06,64.88,17.625,31.9655,#N/A N/A,59.78,76.14
9/5/2008,22.8829,39.4,62.89,64.07,22.26,35.86,31.36,#N/A N/A,163.24,28.59,114.33,20.61,70.67,39.6,25.965,60.3,69.19,34.3,25.65,14.705,18.51,70.78,43.28,27.71,64.08,17.94,31.844,#N/A N/A,60.74,75.62
9/8/2008,22.56,40.52,63.91,64.58,23.37,37.48,32.92,#N/A N/A,169.73,30.16,117.29,20.97,72.22,41.55,26.69,62.42,71.18,35.48,26.12,15.0825,19.14,72.37,44.7,29.16,65.78,17.525,32.8158,#N/A N/A,62,76.77
9/9/2008,21.6443,38.24,64.02,61.38,22.95,36.43,32.43,#N/A N/A,161.67,29.15,115.04,20.32,71.34,39.47,26.94,63.19,69.45,34.34,26.08,15.07,18.24,71.89,43.48,28.48,64.11,16.8725,32.9186,#N/A N/A,61.13,73.26
9/10/2008,21.6586,38.16,61.71,62.82,22.99,36.85,32.77,#N/A N/A,157.59,29.1,118.04,20.16,71.23,39.4,26.905,63.2,68.68,33.52,26.44,14.9675,18.2,72.39,44.2,29.31,63.32,17.26,32.442,#N/A N/A,62.02,75.25
9/11/2008,21.8086,38.76,62.57,64.81,23.06,37.66,32.94,#N/A N/A,157.03,29.5,119.2,20.14,71.16,41.65,27.075,64.56,69.94,33.99,27.32,15.2425,18.39,73.08,44.61,29.96,63.93,17.7375,32.4514,#N/A N/A,63.17,75.56
9/12/2008,21.2771,38.95,63.3,65.46,23.46,37.64,33.26,#N/A N/A,154.21,28.8,118.97,20.16,70.59,41.17,27.25,64.06,70.15,33.82,27.62,15.48,18.62,73.15,45.05,29.61,64.46,17.9125,32.2271,#N/A N/A,62.41,77.5
9/15/2008,20.0514,35.48,62.25,63.21,22.38,36.52,32.36,#N/A N/A,135.5,28.5,115.19,19.34,69.61,37,27.375,63.72,68.88,32.72,26.81,15.125,18.05,72.14,43.7,28.01,63.12,17.345,31.0591,#N/A N/A,61.63,73.25
9/16/2008,19.9829,36.07,61.72,64.73,22.8,36.13,32.51,#N/A N/A,133.01,27.58,116.25,19.48,69.8,40.74,27.425,64.29,69.73,32.28,25.99,15.2975,17.81,72,48.86,26.78,63.11,16.5875,30.7414,#N/A N/A,62.14,76.43
9/17/2008,18.2614,33.04,57,63.15,21.8,35.01,32.19,#N/A N/A,114.5,25.62,111.47,18.55,69.51,35.77,26.33,62.52,68.85,31.13,24.57,14.89,17.17,70.94,45.01,25.51,60.71,16.0225,29.209,#N/A N/A,59.64,75.28
9/18/2008,19.1557,37.72,58.11,65.32,22.8,36.11,33.44,#N/A N/A,108,26.95,115.12,19.26,70.64,40.3,26.695,63.96,70.5,31.93,25.26,16.16,17.99,72.04,50.8,26.57,62.49,16.725,30.4518,#N/A N/A,61.48,77.75
9/19/2008,20.13,40.4,59.76,66.49,24.29,36.11,34.39,#N/A N/A,129.8,27.37,118.85,19.23,69.99,47.05,26.36,63.98,72.68,31.84,25.16,15.925,18.55,70.36,50.76,26.79,64.3,17.3925,31.1152,#N/A N/A,59.7,79.61
9/22/2008,18.7214,37.29,58.81,64.6,23.11,35.02,32.91,#N/A N/A,120.78,25.62,116.21,18.5,68.41,40.8,25.69,62.57,70.7,31.45,25.4,15.7875,18.07,68.04,46.53,26.52,61.62,16.295,29.9285,#N/A N/A,58.89,78.88
9/23/2008,18.12,38.28,57.31,63.54,22.73,33.66,32.53,#N/A N/A,125.05,25.26,115.36,18.63,68.15,40.56,25.34,61.78,69,30.75,25.44,15.2075,18.01,67.28,45.62,26,60.15,16.725,29.0128,#N/A N/A,58.4,77.69
9/24/2008,18.3871,37.5,57.36,61.74,22.8,33.1,31.77,#N/A N/A,133,25.02,116.46,18.7,68.19,40.5,25.095,61.43,68.57,31.47,25.72,14.8175,17.99,68.74,44.18,25.1,59.63,16.42,29.2277,#N/A N/A,58.92,78.03
9/25/2008,18.8471,37.83,57.42,61.96,23.48,34.4,32.47,#N/A N/A,135.5,25.8,120.11,18.57,69.36,43.46,25.73,62.27,69.73,32.37,26.61,16.2525,18.64,68.51,45.09,25.5,59.17,16.15,29.9472,#N/A N/A,60.12,80.67
9/26/2008,18.32,39.5,58.32,64.13,23.82,34.98,32.75,#N/A N/A,137.99,26.46,119.42,19.2,69.4,48.24,26.24,63.2,69.45,32.12,27.4,16.9475,18.66,68.84,44,25.81,60.86,15.51,30.0687,#N/A N/A,60.71,80.65
9/29/2008,15.0371,32.55,55.47,59.89,21.79,32.67,29.73,#N/A N/A,120.7,24.99,114.46,17.27,66.9,41,25.515,60.16,66.32,30.34,25.01,16.2625,17.65,66.75,36,21,56.66,14.45,28.611,#N/A N/A,58.45,74.06
9/30/2008,16.2371,35.43,57.35,59.6,22.56,33.66,30.69,#N/A N/A,128,25.89,116.96,18.73,69.28,46.7,26.44,61.7,68.31,31.56,26.69,16.725,18.44,69.69,45.2,25.39,60.06,15.3475,29.9846,#N/A N/A,59.89,77.66
10/1/2008,15.5886,35.34,56.62,56.95,21.95,33.77,30.68,#N/A N/A,134.5,25.92,110.13,18.52,67.79,49.63,27.08,63.66,67.39,32.09,26.48,16.54,18.94,71.27,42.99,25.08,59.12,15.3275,29.3492,#N/A N/A,59.66,78.58
10/2/2008,14.3,32.14,53.58,52.22,21.2,32.67,29.96,#N/A N/A,131.54,24.86,104.74,17.2,67.79,49.85,26.8,61.88,65.6,31.1,26.25,15.9375,18.79,71.44,40.47,24.76,54.98,14.3975,29.2184,#N/A N/A,58.85,77.5
10/3/2008,13.8671,30.87,53.83,51.21,21.25,31.93,29.54,#N/A N/A,128,23.81,103.44,17.31,66.16,45.9,26.285,60.23,64.6,31.78,26.32,15.8125,19,71.02,38.8,24.11,54.86,14.21,29.1904,#N/A N/A,59.73,77.94
10/6/2008,13.9343,30.07,51,49.2,20.39,30.51,28.04,#N/A N/A,124,22.82,100.62,16.9,64.5,44,25.46,57.15,63,30.04,24.89,15.285,18.94,68.58,39.1,22.26,52.65,13.845,27.9943,#N/A N/A,57.9,77.32
10/7/2008,12.7371,28.25,49.28,47.33,18.84,29.13,26.57,#N/A N/A,115,21.89,95.65,16.02,62.49,39.32,24.65,54.97,59.97,28.92,23.23,14.495,17.65,66.25,35.1,20.52,50.12,12.7875,26.9945,#N/A N/A,54.84,76.07
10/8/2008,12.8271,27.12,47.7,47.65,18.34,29.84,25.68,#N/A N/A,113,21.17,90.55,16.25,62.36,39.3,23.705,53.41,57.37,28.52,23.01,13.925,17.13,66.1,32.67,19.2,49.68,13.1575,25.9106,#N/A N/A,54.55,77
10/9/2008,12.6771,24,44.41,44.8,17.19,30.38,23.8,#N/A N/A,101.35,19.93,89,15.6,57.58,36.68,21.65,52.08,53.5,26.21,22.3,13.27,15.67,60.88,30.6,17.8,46.33,12.4625,24.2287,#N/A N/A,51.39,68
10/10/2008,13.8286,23.15,41.8,43.13,17.23,30.88,23.04,#N/A N/A,88.8,19.75,87.75,15.19,55.85,41.64,20.75,53.35,54.26,26.23,21.5,13.6325,15.14,59.56,30.5,17.35,47.63,13,25.0136,#N/A N/A,50.95,62.36
10/13/2008,15.7729,27.3,47.08,49.48,19.23,31.7,26.72,#N/A N/A,111,21.71,92.21,17.04,62.68,41.99,23.63,57.25,59.62,29.42,25.48,13.9625,16.68,63.29,35.9,23.38,54.13,14.7175,27.0319,#N/A N/A,54.5,73.08
